doc_id;bank;field;model_value;model_conf;confidence_source;disagreement;snippet;gold_value;verdict;note;protokol
kuveyt-turk--altin-hesaplari-altina-altin-katilma-hesabi;kuveyt-turk;finansman_tutari;;;;;Ana Sayfa Kendim İçin Altın Bankacılığı Altın Hesapları Altına Altın Katılma Hesabı Altın Cari Hesabı Çeyrek Altın Hesabı Altına Altın Katılma Hesabı Ziynet Altın Katılma Hesabı Birikimli Altın Katılma Hesabı Altına Altı …;;;;v2
kuveyt-turk--altin-hesaplari-altina-altin-katilma-hesabi;kuveyt-turk;taksit_sayisi;;;;;Ana Sayfa Kendim İçin Altın Bankacılığı Altın Hesapları Altına Altın Katılma Hesabı Altın Cari Hesabı Çeyrek Altın Hesabı Altına Altın Katılma Hesabı Ziynet Altın Katılma Hesabı Birikimli Altın Katılma Hesabı Altına Altı …;;;;v2
kuveyt-turk--altin-hesaplari-altina-altin-katilma-hesabi;kuveyt-turk;tahsis_ucreti;;;;;Ana Sayfa Kendim İçin Altın Bankacılığı Altın Hesapları Altına Altın Katılma Hesabı Altın Cari Hesabı Çeyrek Altın Hesabı Altına Altın Katılma Hesabı Ziynet Altın Katılma Hesabı Birikimli Altın Katılma Hesabı Altına Altı …;;;;v2
kuveyt-turk--altin-hesaplari-altina-altin-katilma-hesabi;kuveyt-turk;masraf_durumu;;;;;Ana Sayfa Kendim İçin Altın Bankacılığı Altın Hesapları Altına Altın Katılma Hesabı Altın Cari Hesabı Çeyrek Altın Hesabı Altına Altın Katılma Hesabı Ziynet Altın Katılma Hesabı Birikimli Altın Katılma Hesabı Altına Altı …;;;;v2
kuveyt-turk--altin-hesaplari-altina-altin-katilma-hesabi;kuveyt-turk;odul_miktari;;;;;Ana Sayfa Kendim İçin Altın Bankacılığı Altın Hesapları Altına Altın Katılma Hesabı Altın Cari Hesabı Çeyrek Altın Hesabı Altına Altın Katılma Hesabı Ziynet Altın Katılma Hesabı Birikimli Altın Katılma Hesabı Altına Altı …;;;;v2
kuveyt-turk--altin-hesaplari-altina-altin-katilma-hesabi;kuveyt-turk;indirim_orani;;;;;Ana Sayfa Kendim İçin Altın Bankacılığı Altın Hesapları Altına Altın Katılma Hesabı Altın Cari Hesabı Çeyrek Altın Hesabı Altına Altın Katılma Hesabı Ziynet Altın Katılma Hesabı Birikimli Altın Katılma Hesabı Altına Altı …;;;;v2
kuveyt-turk--altin-hesaplari-altina-altin-katilma-hesabi;kuveyt-turk;alisveris_puani;;;;;Ana Sayfa Kendim İçin Altın Bankacılığı Altın Hesapları Altına Altın Katılma Hesabı Altın Cari Hesabı Çeyrek Altın Hesabı Altına Altın Katılma Hesabı Ziynet Altın Katılma Hesabı Birikimli Altın Katılma Hesabı Altına Altı …;;;;v2
kuveyt-turk--altin-hesaplari-altina-altin-katilma-hesabi;kuveyt-turk;kampanya_suresi;;;;;Ana Sayfa Kendim İçin Altın Bankacılığı Altın Hesapları Altına Altın Katılma Hesabı Altın Cari Hesabı Çeyrek Altın Hesabı Altına Altın Katılma Hesabı Ziynet Altın Katılma Hesabı Birikimli Altın Katılma Hesabı Altına Altı …;;;;v2
kuveyt-turk--altin-hesaplari-altina-altin-katilma-hesabi;kuveyt-turk;hedef_kitle;;;;;Ana Sayfa Kendim İçin Altın Bankacılığı Altın Hesapları Altına Altın Katılma Hesabı Altın Cari Hesabı Çeyrek Altın Hesabı Altına Altın Katılma Hesabı Ziynet Altın Katılma Hesabı Birikimli Altın Katılma Hesabı Altına Altı …;;;;v2
kuveyt-turk--altin-hesaplari-birikimli-altin-katilma-hesabi;kuveyt-turk;kar_payi_orani;;;;;Ana Sayfa Kendim İçin Altın Bankacılığı Altın Hesapları Birikimli Altın Katılma Hesabı Altın Cari Hesabı Çeyrek Altın Hesabı Altına Altın Katılma Hesabı Ziynet Altın Katılma Hesabı Birikimli Altın Katılma Hesabı Birikiml …;;;;v2
kuveyt-turk--altin-hesaplari-birikimli-altin-katilma-hesabi;kuveyt-turk;finansman_tutari;;;;;Ana Sayfa Kendim İçin Altın Bankacılığı Altın Hesapları Birikimli Altın Katılma Hesabı Altın Cari Hesabı Çeyrek Altın Hesabı Altına Altın Katılma Hesabı Ziynet Altın Katılma Hesabı Birikimli Altın Katılma Hesabı Birikiml …;;;;v2
kuveyt-turk--altin-hesaplari-birikimli-altin-katilma-hesabi;kuveyt-turk;taksit_sayisi;;;;;Ana Sayfa Kendim İçin Altın Bankacılığı Altın Hesapları Birikimli Altın Katılma Hesabı Altın Cari Hesabı Çeyrek Altın Hesabı Altına Altın Katılma Hesabı Ziynet Altın Katılma Hesabı Birikimli Altın Katılma Hesabı Birikiml …;;;;v2
kuveyt-turk--altin-hesaplari-birikimli-altin-katilma-hesabi;kuveyt-turk;tahsis_ucreti;;;;;Ana Sayfa Kendim İçin Altın Bankacılığı Altın Hesapları Birikimli Altın Katılma Hesabı Altın Cari Hesabı Çeyrek Altın Hesabı Altına Altın Katılma Hesabı Ziynet Altın Katılma Hesabı Birikimli Altın Katılma Hesabı Birikiml …;;;;v2
kuveyt-turk--altin-hesaplari-birikimli-altin-katilma-hesabi;kuveyt-turk;masraf_durumu;;;;;Ana Sayfa Kendim İçin Altın Bankacılığı Altın Hesapları Birikimli Altın Katılma Hesabı Altın Cari Hesabı Çeyrek Altın Hesabı Altına Altın Katılma Hesabı Ziynet Altın Katılma Hesabı Birikimli Altın Katılma Hesabı Birikiml …;;;;v2
kuveyt-turk--altin-hesaplari-birikimli-altin-katilma-hesabi;kuveyt-turk;odul_miktari;;;;;Ana Sayfa Kendim İçin Altın Bankacılığı Altın Hesapları Birikimli Altın Katılma Hesabı Altın Cari Hesabı Çeyrek Altın Hesabı Altına Altın Katılma Hesabı Ziynet Altın Katılma Hesabı Birikimli Altın Katılma Hesabı Birikiml …;;;;v2
kuveyt-turk--altin-hesaplari-birikimli-altin-katilma-hesabi;kuveyt-turk;indirim_orani;;;;;Ana Sayfa Kendim İçin Altın Bankacılığı Altın Hesapları Birikimli Altın Katılma Hesabı Altın Cari Hesabı Çeyrek Altın Hesabı Altına Altın Katılma Hesabı Ziynet Altın Katılma Hesabı Birikimli Altın Katılma Hesabı Birikiml …;;;;v2
kuveyt-turk--altin-hesaplari-birikimli-altin-katilma-hesabi;kuveyt-turk;alisveris_puani;;;;;Ana Sayfa Kendim İçin Altın Bankacılığı Altın Hesapları Birikimli Altın Katılma Hesabı Altın Cari Hesabı Çeyrek Altın Hesabı Altına Altın Katılma Hesabı Ziynet Altın Katılma Hesabı Birikimli Altın Katılma Hesabı Birikiml …;;;;v2
kuveyt-turk--altin-hesaplari-birikimli-altin-katilma-hesabi;kuveyt-turk;kampanya_suresi;;;;;Ana Sayfa Kendim İçin Altın Bankacılığı Altın Hesapları Birikimli Altın Katılma Hesabı Altın Cari Hesabı Çeyrek Altın Hesabı Altına Altın Katılma Hesabı Ziynet Altın Katılma Hesabı Birikimli Altın Katılma Hesabı Birikiml …;;;;v2
kuveyt-turk--altin-hesaplari-birikimli-altin-katilma-hesabi;kuveyt-turk;hedef_kitle;;;;;Ana Sayfa Kendim İçin Altın Bankacılığı Altın Hesapları Birikimli Altın Katılma Hesabı Altın Cari Hesabı Çeyrek Altın Hesabı Altına Altın Katılma Hesabı Ziynet Altın Katılma Hesabı Birikimli Altın Katılma Hesabı Birikiml …;;;;v2
kuveyt-turk--altin-hesaplari-ziynet-altin-katilma-hesabi;kuveyt-turk;kar_payi_orani;;;;;Ana Sayfa Kendim İçin Altın Bankacılığı Altın Hesapları Ziynet Altın Katılma Hesabı Altın Cari Hesabı Çeyrek Altın Hesabı Altına Altın Katılma Hesabı Ziynet Altın Katılma Hesabı Birikimli Altın Katılma Hesabı Ziynet Altı …;;;;v2
kuveyt-turk--altin-hesaplari-ziynet-altin-katilma-hesabi;kuveyt-turk;finansman_tutari;;;;;Ana Sayfa Kendim İçin Altın Bankacılığı Altın Hesapları Ziynet Altın Katılma Hesabı Altın Cari Hesabı Çeyrek Altın Hesabı Altına Altın Katılma Hesabı Ziynet Altın Katılma Hesabı Birikimli Altın Katılma Hesabı Ziynet Altı …;;;;v2
kuveyt-turk--altin-hesaplari-ziynet-altin-katilma-hesabi;kuveyt-turk;taksit_sayisi;;;;;Ana Sayfa Kendim İçin Altın Bankacılığı Altın Hesapları Ziynet Altın Katılma Hesabı Altın Cari Hesabı Çeyrek Altın Hesabı Altına Altın Katılma Hesabı Ziynet Altın Katılma Hesabı Birikimli Altın Katılma Hesabı Ziynet Altı …;;;;v2
kuveyt-turk--altin-hesaplari-ziynet-altin-katilma-hesabi;kuveyt-turk;tahsis_ucreti;;;;;Ana Sayfa Kendim İçin Altın Bankacılığı Altın Hesapları Ziynet Altın Katılma Hesabı Altın Cari Hesabı Çeyrek Altın Hesabı Altına Altın Katılma Hesabı Ziynet Altın Katılma Hesabı Birikimli Altın Katılma Hesabı Ziynet Altı …;;;;v2
kuveyt-turk--altin-hesaplari-ziynet-altin-katilma-hesabi;kuveyt-turk;masraf_durumu;;;;;Ana Sayfa Kendim İçin Altın Bankacılığı Altın Hesapları Ziynet Altın Katılma Hesabı Altın Cari Hesabı Çeyrek Altın Hesabı Altına Altın Katılma Hesabı Ziynet Altın Katılma Hesabı Birikimli Altın Katılma Hesabı Ziynet Altı …;;;;v2
kuveyt-turk--altin-hesaplari-ziynet-altin-katilma-hesabi;kuveyt-turk;odul_miktari;;;;;Ana Sayfa Kendim İçin Altın Bankacılığı Altın Hesapları Ziynet Altın Katılma Hesabı Altın Cari Hesabı Çeyrek Altın Hesabı Altına Altın Katılma Hesabı Ziynet Altın Katılma Hesabı Birikimli Altın Katılma Hesabı Ziynet Altı …;;;;v2
kuveyt-turk--altin-hesaplari-ziynet-altin-katilma-hesabi;kuveyt-turk;indirim_orani;;;;;Ana Sayfa Kendim İçin Altın Bankacılığı Altın Hesapları Ziynet Altın Katılma Hesabı Altın Cari Hesabı Çeyrek Altın Hesabı Altına Altın Katılma Hesabı Ziynet Altın Katılma Hesabı Birikimli Altın Katılma Hesabı Ziynet Altı …;;;;v2
kuveyt-turk--altin-hesaplari-ziynet-altin-katilma-hesabi;kuveyt-turk;alisveris_puani;;;;;Ana Sayfa Kendim İçin Altın Bankacılığı Altın Hesapları Ziynet Altın Katılma Hesabı Altın Cari Hesabı Çeyrek Altın Hesabı Altına Altın Katılma Hesabı Ziynet Altın Katılma Hesabı Birikimli Altın Katılma Hesabı Ziynet Altı …;;;;v2
kuveyt-turk--altin-hesaplari-ziynet-altin-katilma-hesabi;kuveyt-turk;kampanya_suresi;;;;;Ana Sayfa Kendim İçin Altın Bankacılığı Altın Hesapları Ziynet Altın Katılma Hesabı Altın Cari Hesabı Çeyrek Altın Hesabı Altına Altın Katılma Hesabı Ziynet Altın Katılma Hesabı Birikimli Altın Katılma Hesabı Ziynet Altı …;;;;v2
kuveyt-turk--altin-hesaplari-ziynet-altin-katilma-hesabi;kuveyt-turk;hedef_kitle;;;;;Ana Sayfa Kendim İçin Altın Bankacılığı Altın Hesapları Ziynet Altın Katılma Hesabı Altın Cari Hesabı Çeyrek Altın Hesabı Altına Altın Katılma Hesabı Ziynet Altın Katılma Hesabı Birikimli Altın Katılma Hesabı Ziynet Altı …;;;;v2
kuveyt-turk--biz-bize-ozel-kur-avantajii;kuveyt-turk;kar_payi_orani;;;;;Ana Sayfa Kendim İçin Biz Bize Bankacılık Biz Bize Özel Kur Avantajı Biz Bize'ye Özel 1.000 Mil Hoş Geldin Avantajı Ücretsiz HGS Etiketi Avantajı Biz Bize'ye Özel BES'te Ek Katkı Avantajı Özel Kur Avantajı Yurt Dışı Seya …;;;;v2
kuveyt-turk--biz-bize-ozel-kur-avantajii;kuveyt-turk;finansman_tutari;;;;;Ana Sayfa Kendim İçin Biz Bize Bankacılık Biz Bize Özel Kur Avantajı Biz Bize'ye Özel 1.000 Mil Hoş Geldin Avantajı Ücretsiz HGS Etiketi Avantajı Biz Bize'ye Özel BES'te Ek Katkı Avantajı Özel Kur Avantajı Yurt Dışı Seya …;;;;v2
kuveyt-turk--biz-bize-ozel-kur-avantajii;kuveyt-turk;taksit_sayisi;;;;;Ana Sayfa Kendim İçin Biz Bize Bankacılık Biz Bize Özel Kur Avantajı Biz Bize'ye Özel 1.000 Mil Hoş Geldin Avantajı Ücretsiz HGS Etiketi Avantajı Biz Bize'ye Özel BES'te Ek Katkı Avantajı Özel Kur Avantajı Yurt Dışı Seya …;;;;v2
kuveyt-turk--biz-bize-ozel-kur-avantajii;kuveyt-turk;tahsis_ucreti;;;;;Ana Sayfa Kendim İçin Biz Bize Bankacılık Biz Bize Özel Kur Avantajı Biz Bize'ye Özel 1.000 Mil Hoş Geldin Avantajı Ücretsiz HGS Etiketi Avantajı Biz Bize'ye Özel BES'te Ek Katkı Avantajı Özel Kur Avantajı Yurt Dışı Seya …;;;;v2
kuveyt-turk--biz-bize-ozel-kur-avantajii;kuveyt-turk;odul_miktari;;;;;Ana Sayfa Kendim İçin Biz Bize Bankacılık Biz Bize Özel Kur Avantajı Biz Bize'ye Özel 1.000 Mil Hoş Geldin Avantajı Ücretsiz HGS Etiketi Avantajı Biz Bize'ye Özel BES'te Ek Katkı Avantajı Özel Kur Avantajı Yurt Dışı Seya …;;;;v2
kuveyt-turk--biz-bize-ozel-kur-avantajii;kuveyt-turk;indirim_orani;;;;;Ana Sayfa Kendim İçin Biz Bize Bankacılık Biz Bize Özel Kur Avantajı Biz Bize'ye Özel 1.000 Mil Hoş Geldin Avantajı Ücretsiz HGS Etiketi Avantajı Biz Bize'ye Özel BES'te Ek Katkı Avantajı Özel Kur Avantajı Yurt Dışı Seya …;;;;v2
kuveyt-turk--biz-bize-ozel-kur-avantajii;kuveyt-turk;alisveris_puani;;;;;Ana Sayfa Kendim İçin Biz Bize Bankacılık Biz Bize Özel Kur Avantajı Biz Bize'ye Özel 1.000 Mil Hoş Geldin Avantajı Ücretsiz HGS Etiketi Avantajı Biz Bize'ye Özel BES'te Ek Katkı Avantajı Özel Kur Avantajı Yurt Dışı Seya …;;;;v2
kuveyt-turk--biz-bize-ozel-kur-avantajii;kuveyt-turk;kampanya_suresi;;;;;Ana Sayfa Kendim İçin Biz Bize Bankacılık Biz Bize Özel Kur Avantajı Biz Bize'ye Özel 1.000 Mil Hoş Geldin Avantajı Ücretsiz HGS Etiketi Avantajı Biz Bize'ye Özel BES'te Ek Katkı Avantajı Özel Kur Avantajı Yurt Dışı Seya …;;;;v2
kuveyt-turk--biz-bize-plus-biz-bize-plusa-ozel-2000-mil-hos-geldin-avantaji;kuveyt-turk;kar_payi_orani;;;;;Ana Sayfa Kendim İçin Biz Bize Bankacılık Biz Bize Plus Biz Bize Plus'a Özel 2.000 Mil Hoş Geldin Avantajı Harcadıkça Mil Kazandıran Miles&Smiles Kredi Kartı Ücretsiz! Biz Bize Plus'a Özel 2.000 Mil Hoş Geldin Avantajı B …;;;;v2
kuveyt-turk--biz-bize-plus-biz-bize-plusa-ozel-2000-mil-hos-geldin-avantaji;kuveyt-turk;finansman_tutari;;;;;Ana Sayfa Kendim İçin Biz Bize Bankacılık Biz Bize Plus Biz Bize Plus'a Özel 2.000 Mil Hoş Geldin Avantajı Harcadıkça Mil Kazandıran Miles&Smiles Kredi Kartı Ücretsiz! Biz Bize Plus'a Özel 2.000 Mil Hoş Geldin Avantajı B …;;;;v2
kuveyt-turk--biz-bize-plus-biz-bize-plusa-ozel-2000-mil-hos-geldin-avantaji;kuveyt-turk;taksit_sayisi;;;;;Ana Sayfa Kendim İçin Biz Bize Bankacılık Biz Bize Plus Biz Bize Plus'a Özel 2.000 Mil Hoş Geldin Avantajı Harcadıkça Mil Kazandıran Miles&Smiles Kredi Kartı Ücretsiz! Biz Bize Plus'a Özel 2.000 Mil Hoş Geldin Avantajı B …;;;;v2
kuveyt-turk--biz-bize-plus-biz-bize-plusa-ozel-2000-mil-hos-geldin-avantaji;kuveyt-turk;tahsis_ucreti;;;;;Ana Sayfa Kendim İçin Biz Bize Bankacılık Biz Bize Plus Biz Bize Plus'a Özel 2.000 Mil Hoş Geldin Avantajı Harcadıkça Mil Kazandıran Miles&Smiles Kredi Kartı Ücretsiz! Biz Bize Plus'a Özel 2.000 Mil Hoş Geldin Avantajı B …;;;;v2
kuveyt-turk--biz-bize-plus-biz-bize-plusa-ozel-2000-mil-hos-geldin-avantaji;kuveyt-turk;odul_miktari;;;;;Ana Sayfa Kendim İçin Biz Bize Bankacılık Biz Bize Plus Biz Bize Plus'a Özel 2.000 Mil Hoş Geldin Avantajı Harcadıkça Mil Kazandıran Miles&Smiles Kredi Kartı Ücretsiz! Biz Bize Plus'a Özel 2.000 Mil Hoş Geldin Avantajı B …;;;;v2
kuveyt-turk--biz-bize-plus-biz-bize-plusa-ozel-2000-mil-hos-geldin-avantaji;kuveyt-turk;indirim_orani;;;;;Ana Sayfa Kendim İçin Biz Bize Bankacılık Biz Bize Plus Biz Bize Plus'a Özel 2.000 Mil Hoş Geldin Avantajı Harcadıkça Mil Kazandıran Miles&Smiles Kredi Kartı Ücretsiz! Biz Bize Plus'a Özel 2.000 Mil Hoş Geldin Avantajı B …;;;;v2
kuveyt-turk--biz-bize-plus-biz-bize-plusa-ozel-2000-mil-hos-geldin-avantaji;kuveyt-turk;alisveris_puani;;;;;Ana Sayfa Kendim İçin Biz Bize Bankacılık Biz Bize Plus Biz Bize Plus'a Özel 2.000 Mil Hoş Geldin Avantajı Harcadıkça Mil Kazandıran Miles&Smiles Kredi Kartı Ücretsiz! Biz Bize Plus'a Özel 2.000 Mil Hoş Geldin Avantajı B …;;;;v2
kuveyt-turk--biz-bize-plus-biz-bize-plusa-ozel-2000-mil-hos-geldin-avantaji;kuveyt-turk;kampanya_suresi;;;;;Ana Sayfa Kendim İçin Biz Bize Bankacılık Biz Bize Plus Biz Bize Plus'a Özel 2.000 Mil Hoş Geldin Avantajı Harcadıkça Mil Kazandıran Miles&Smiles Kredi Kartı Ücretsiz! Biz Bize Plus'a Özel 2.000 Mil Hoş Geldin Avantajı B …;;;;v2
kuveyt-turk--biz-bize-plus-finansmanlarda-size-ozel-oranlar;kuveyt-turk;kar_payi_orani;;;;;Ana Sayfa Kendim İçin Biz Bize Bankacılık Biz Bize Plus Finansmanlarda Size Özel Oranlar Harcadıkça Mil Kazandıran Miles&Smiles Kredi Kartı Ücretsiz! Biz Bize Plus'a Özel 2.000 Mil Hoş Geldin Avantajı Biz Bize Plus Müşte …;;;;v2
kuveyt-turk--biz-bize-plus-finansmanlarda-size-ozel-oranlar;kuveyt-turk;finansman_tutari;;;;;Ana Sayfa Kendim İçin Biz Bize Bankacılık Biz Bize Plus Finansmanlarda Size Özel Oranlar Harcadıkça Mil Kazandıran Miles&Smiles Kredi Kartı Ücretsiz! Biz Bize Plus'a Özel 2.000 Mil Hoş Geldin Avantajı Biz Bize Plus Müşte …;;;;v2
kuveyt-turk--biz-bize-plus-finansmanlarda-size-ozel-oranlar;kuveyt-turk;taksit_sayisi;;;;;Ana Sayfa Kendim İçin Biz Bize Bankacılık Biz Bize Plus Finansmanlarda Size Özel Oranlar Harcadıkça Mil Kazandıran Miles&Smiles Kredi Kartı Ücretsiz! Biz Bize Plus'a Özel 2.000 Mil Hoş Geldin Avantajı Biz Bize Plus Müşte …;;;;v2
kuveyt-turk--biz-bize-plus-finansmanlarda-size-ozel-oranlar;kuveyt-turk;tahsis_ucreti;;;;;Ana Sayfa Kendim İçin Biz Bize Bankacılık Biz Bize Plus Finansmanlarda Size Özel Oranlar Harcadıkça Mil Kazandıran Miles&Smiles Kredi Kartı Ücretsiz! Biz Bize Plus'a Özel 2.000 Mil Hoş Geldin Avantajı Biz Bize Plus Müşte …;;;;v2
kuveyt-turk--biz-bize-plus-finansmanlarda-size-ozel-oranlar;kuveyt-turk;odul_miktari;;;;;Ana Sayfa Kendim İçin Biz Bize Bankacılık Biz Bize Plus Finansmanlarda Size Özel Oranlar Harcadıkça Mil Kazandıran Miles&Smiles Kredi Kartı Ücretsiz! Biz Bize Plus'a Özel 2.000 Mil Hoş Geldin Avantajı Biz Bize Plus Müşte …;;;;v2
kuveyt-turk--biz-bize-plus-finansmanlarda-size-ozel-oranlar;kuveyt-turk;indirim_orani;;;;;Ana Sayfa Kendim İçin Biz Bize Bankacılık Biz Bize Plus Finansmanlarda Size Özel Oranlar Harcadıkça Mil Kazandıran Miles&Smiles Kredi Kartı Ücretsiz! Biz Bize Plus'a Özel 2.000 Mil Hoş Geldin Avantajı Biz Bize Plus Müşte …;;;;v2
kuveyt-turk--biz-bize-plus-finansmanlarda-size-ozel-oranlar;kuveyt-turk;kampanya_suresi;;;;;Ana Sayfa Kendim İçin Biz Bize Bankacılık Biz Bize Plus Finansmanlarda Size Özel Oranlar Harcadıkça Mil Kazandıran Miles&Smiles Kredi Kartı Ücretsiz! Biz Bize Plus'a Özel 2.000 Mil Hoş Geldin Avantajı Biz Bize Plus Müşte …;;;;v2
kuveyt-turk--biz-bize-plus-ozel-kur-avantaji;kuveyt-turk;kar_payi_orani;;;;;Ana Sayfa Kendim İçin Biz Bize Bankacılık Biz Bize Plus Özel Kur Avantajı Harcadıkça Mil Kazandıran Miles&Smiles Kredi Kartı Ücretsiz! Biz Bize Plus'a Özel 2.000 Mil Hoş Geldin Avantajı Biz Bize Plus Müşterilerine Özel K …;;;;v2
kuveyt-turk--biz-bize-plus-ozel-kur-avantaji;kuveyt-turk;finansman_tutari;;;;;Ana Sayfa Kendim İçin Biz Bize Bankacılık Biz Bize Plus Özel Kur Avantajı Harcadıkça Mil Kazandıran Miles&Smiles Kredi Kartı Ücretsiz! Biz Bize Plus'a Özel 2.000 Mil Hoş Geldin Avantajı Biz Bize Plus Müşterilerine Özel K …;;;;v2
kuveyt-turk--biz-bize-plus-ozel-kur-avantaji;kuveyt-turk;taksit_sayisi;;;;;Ana Sayfa Kendim İçin Biz Bize Bankacılık Biz Bize Plus Özel Kur Avantajı Harcadıkça Mil Kazandıran Miles&Smiles Kredi Kartı Ücretsiz! Biz Bize Plus'a Özel 2.000 Mil Hoş Geldin Avantajı Biz Bize Plus Müşterilerine Özel K …;;;;v2
kuveyt-turk--biz-bize-plus-ozel-kur-avantaji;kuveyt-turk;tahsis_ucreti;;;;;Ana Sayfa Kendim İçin Biz Bize Bankacılık Biz Bize Plus Özel Kur Avantajı Harcadıkça Mil Kazandıran Miles&Smiles Kredi Kartı Ücretsiz! Biz Bize Plus'a Özel 2.000 Mil Hoş Geldin Avantajı Biz Bize Plus Müşterilerine Özel K …;;;;v2
kuveyt-turk--biz-bize-plus-ozel-kur-avantaji;kuveyt-turk;odul_miktari;;;;;Ana Sayfa Kendim İçin Biz Bize Bankacılık Biz Bize Plus Özel Kur Avantajı Harcadıkça Mil Kazandıran Miles&Smiles Kredi Kartı Ücretsiz! Biz Bize Plus'a Özel 2.000 Mil Hoş Geldin Avantajı Biz Bize Plus Müşterilerine Özel K …;;;;v2
kuveyt-turk--biz-bize-plus-ozel-kur-avantaji;kuveyt-turk;indirim_orani;;;;;Ana Sayfa Kendim İçin Biz Bize Bankacılık Biz Bize Plus Özel Kur Avantajı Harcadıkça Mil Kazandıran Miles&Smiles Kredi Kartı Ücretsiz! Biz Bize Plus'a Özel 2.000 Mil Hoş Geldin Avantajı Biz Bize Plus Müşterilerine Özel K …;;;;v2
kuveyt-turk--biz-bize-plus-ozel-kur-avantaji;kuveyt-turk;alisveris_puani;;;;;Ana Sayfa Kendim İçin Biz Bize Bankacılık Biz Bize Plus Özel Kur Avantajı Harcadıkça Mil Kazandıran Miles&Smiles Kredi Kartı Ücretsiz! Biz Bize Plus'a Özel 2.000 Mil Hoş Geldin Avantajı Biz Bize Plus Müşterilerine Özel K …;;;;v2
